Wilayah,Kota,K. Tidur,K. Mandi,Luas Tanah,Luas Bangunan,Carport,Listrik,K. Tidur Pembantu,K. Mandi Pembantu,Lantai,Kondisi,Garasi,furnishing,TahunRumah,Harga
Cilandak, Jakarta Selatan,6.0,4.5,154.0,350.0,2.0,4400.0,1.0,2.0,3.0,baru,2.0,semi furnished,0.0,5000000000.0
Cilandak, Jakarta Selatan,4.0,2.0,275.0,250.0,1.0,4400.0,0.0,0.0,2.0,bagus,1.0,semi furnished,4.0,6100000000.0
Kota Bambu Utara, Jakarta Barat,3.0,2.0,325.0,186.0,2.0,4400.0,1.0,1.0,1.0,butuh renovasi,1.0,unfurnished,4.0,7500000000.0
Pluit, Jakarta Utara,4.0,2.0,160.0,300.0,1.0,4400.0,1.0,1.0,3.0,sudah renovasi,1.0,semi furnished,7.0,5000000000.0
Pluit, Jakarta Utara,3.0,3.0,200.0,421.75,2.0,7700.0,1.0,2.0,4.0,bagus sekali,2.0,semi furnished,0.0,7787500000.0
Pluit, Jakarta Utara,5.0,4.5,325.0,421.75,2.0,7700.0,2.0,1.0,3.0,bagus sekali,1.0,semi furnished,4.0,7787500000.0
Pluit, Jakarta Utara,4.0,4.0,367.5,421.75,0.0,4400.0,0.0,0.0,2.0,bagus,0.0,unfurnished,4.0,7787500000.0
Pluit, Jakarta Utara,3.0,3.0,200.0,150.0,2.0,3500.0,1.0,1.0,1.0,sudah renovasi,0.0,unfurnished,17.0,4700000000.0
Senen, Jakarta Pusat,2.0,1.0,20.0,37.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,451000000.0
Pasar Baru, Jakarta Pusat,2.0,1.0,21.0,40.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,568000000.0
Tomang, Jakarta Barat,4.0,4.0,346.0,300.0,1.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,6.0,7787500000.0
Cibubur, Jakarta Timur,3.0,2.0,62.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,700000000.0
Cibubur, Jakarta Timur,3.0,2.0,85.0,80.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,1280000000.0
Cibubur, Jakarta Timur,3.0,2.0,74.0,69.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,900000000.0
Cibubur, Jakarta Timur,4.0,4.0,367.5,420.0,2.0,4400.0,1.0,1.0,2.0,bagus,2.0,semi furnished,17.0,4200000000.0
Metland Puri, Jakarta Barat,3.0,3.0,120.0,150.0,1.0,4400.0,1.0,1.0,2.0,baru,1.0,unfurnished,4.0,3600000000.0
Metland Puri, Jakarta Barat,3.0,3.0,200.0,421.75,2.0,2200.0,1.0,1.0,3.0,baru,2.0,semi furnished,0.0,4500000000.0
Metland Puri, Jakarta Barat,4.0,4.0,220.0,270.0,4.0,3300.0,1.0,1.0,2.0,baru,0.0,semi furnished,4.0,3750000000.0
Metland Puri, Jakarta Barat,3.0,3.0,120.0,131.0,2.0,4400.0,1.0,1.0,2.0,baru,0.0,unfurnished,3.0,3700000000.0
Duren Sawit, Jakarta Timur,5.0,2.0,206.0,120.0,2.0,1300.0,0.0,0.0,2.0,butuh renovasi,2.0,unfurnished,34.0,3000000000.0
Duren Sawit, Jakarta Timur,4.0,4.0,216.0,231.0,1.0,2200.0,1.0,1.0,2.0,bagus,1.0,unfurnished,2.0,3200000000.0
Duren Sawit, Jakarta Timur,3.0,3.0,171.0,250.0,0.0,3300.0,1.0,1.0,2.0,bagus,1.0,unfurnished,17.0,2700000000.0
Duren Sawit, Jakarta Timur,3.0,3.0,106.0,150.0,2.0,2200.0,1.0,1.0,2.0,bagus sekali,0.0,unfurnished,2.0,2400000000.0
Duren Sawit, Jakarta Timur,3.0,3.0,180.0,115.0,2.0,5500.0,0.0,0.0,1.0,bagus,2.0,unfurnished,2.0,2520000000.0
Duren Sawit, Jakarta Timur,3.0,2.0,66.0,110.0,0.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,1500000000.0
Kembangan Selatan, Jakarta Barat,3.0,2.0,97.0,120.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,2340000000.0
Duri Kepa, Jakarta Barat,2.0,1.0,78.0,100.0,2.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,1100000000.0
Duri Kepa, Jakarta Barat,3.0,3.0,65.0,135.0,2.0,2200.0,0.0,0.0,3.0,bagus sekali,0.0,semi furnished,0.0,1900000000.0
Duri Kepa, Jakarta Barat,6.0,4.5,212.0,421.75,2.0,8000.0,1.0,0.0,4.0,baru,2.0,furnished,3.0,7787500000.0
Duri Kepa, Jakarta Barat,3.0,1.0,68.0,50.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,10.0,1100000000.0
Duri Kepa, Jakarta Barat,4.0,3.0,42.0,120.0,1.0,5500.0,0.0,0.0,3.0,bagus,0.0,furnished,3.0,1500000000.0
Metro permata, Jakarta Barat,3.0,2.0,90.0,120.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,22.0,1450000000.0
Citra Garden, Jakarta Barat,4.0,3.0,128.0,275.0,0.0,5500.0,1.0,1.0,3.0,baru,0.0,semi furnished,4.0,4500000000.0
Citra Garden, Jakarta Barat,3.0,3.0,150.0,200.0,0.0,4400.0,1.0,1.0,2.0,bagus,2.0,semi furnished,5.0,4600000000.0
Citra Garden, Jakarta Barat,4.0,3.0,240.0,250.0,1.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,4.0,5000000000.0
Citra Garden, Jakarta Barat,3.0,2.0,72.0,100.0,1.0,2200.0,1.0,1.0,2.0,bagus,0.0,semi furnished,7.0,1500000000.0
Citra Garden, Jakarta Barat,4.0,3.0,255.0,270.0,1.0,4400.0,1.0,1.0,3.0,bagus sekali,1.0,semi furnished,4.0,5700000000.0
Citra Garden, Jakarta Barat,3.0,3.0,264.0,359.0,0.0,5500.0,1.0,1.0,3.0,sudah renovasi,0.0,unfurnished,4.0,5500000000.0
Citra Garden, Jakarta Barat,4.0,4.0,240.0,400.0,2.0,7700.0,1.0,1.0,2.0,bagus,2.0,semi furnished,4.0,7787500000.0
Citra Garden, Jakarta Barat,2.0,3.0,160.0,240.0,2.0,3500.0,1.0,1.0,2.0,bagus,0.0,unfurnished,4.0,4200000000.0
Citra Garden, Jakarta Barat,3.0,3.0,90.0,70.0,0.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,2.0,1600000000.0
Tanjung Priok, Jakarta Utara,2.0,1.0,24.0,44.0,0.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,525000000.0
Tanjung Priok, Jakarta Utara,2.0,1.0,21.0,33.0,0.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,475000000.0
Sumur Batu, Jakarta Pusat,2.0,2.0,22.0,40.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,477000000.0
Sumur Batu, Jakarta Pusat,2.0,2.0,22.0,40.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,477000000.0
Slipi, Jakarta Barat,5.0,3.0,367.5,120.0,0.0,4400.0,0.0,0.0,1.0,butuh renovasi,0.0,unfurnished,4.0,7787500000.0
Kalideres, Jakarta Barat,5.0,3.0,144.0,220.0,0.0,2200.0,1.0,0.0,2.0,sudah renovasi,0.0,semi furnished,2.0,2750000000.0
Kalideres, Jakarta Barat,5.0,3.0,144.0,220.0,0.0,2200.0,1.0,0.0,2.0,sudah renovasi,0.0,semi furnished,2.0,2750000000.0
Pondok Kelapa, Jakarta Timur,3.0,3.0,74.0,150.0,1.0,3500.0,1.0,1.0,3.0,baru,0.0,unfurnished,0.0,2500000000.0
Pondok Kelapa, Jakarta Timur,4.0,4.0,193.0,370.0,0.0,2200.0,1.0,0.0,2.0,bagus,0.0,semi furnished,16.0,3800000000.0
Pondok Bambu, Jakarta Timur,3.0,2.0,71.0,60.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,1.0,1300000000.0
Taman Palem, Jakarta Barat,2.0,2.0,55.0,65.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1100000000.0
Kebayoran Lama, Jakarta Selatan,6.0,4.5,367.5,421.75,4.0,4400.0,2.0,1.0,2.0,bagus,2.0,semi furnished,4.0,7787500000.0
Kebayoran Lama, Jakarta Selatan,7.0,4.5,367.5,421.75,2.0,5500.0,1.0,1.0,4.0,sudah renovasi,10.0,furnished,11.0,7787500000.0
Kebayoran Lama, Jakarta Selatan,4.0,2.0,133.0,180.0,0.0,2200.0,0.0,0.0,2.0,sudah renovasi,0.0,furnished,49.0,1500000000.0
Bendungan Hilir, Jakarta Pusat,5.0,4.5,367.5,421.75,0.0,7700.0,1.0,1.0,2.0,bagus,2.0,semi furnished,34.0,7787500000.0
Cawang, Jakarta Timur,4.0,3.0,145.0,125.0,2.0,2200.0,1.0,1.0,2.0,baru,2.0,semi furnished,0.0,2550000000.0
Duri Kosambi, Jakarta Barat,3.0,2.0,90.0,100.0,0.0,2200.0,1.0,1.0,2.0,bagus,0.0,furnished,2.0,2050000000.0
Koja, Jakarta Utara,2.0,2.0,34.0,64.0,1.0,2200.0,0.0,0.0,3.0,baru,0.0,unfurnished,0.0,725000000.0
Lubang Buaya, Jakarta Timur,3.0,2.0,56.0,70.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,1050000000.0
Lubang Buaya, Jakarta Timur,3.0,2.0,56.0,70.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,1050000000.0
Gatot Subroto, Jakarta Selatan,7.0,4.5,367.5,421.75,8.0,9500.0,1.0,1.0,2.0,bagus,0.0,semi furnished,12.0,7787500000.0
Ciracas, Jakarta Timur,3.0,2.0,69.0,60.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,919000000.0
Taman Ratu, Jakarta Barat,2.0,3.0,45.0,90.0,0.0,2200.0,0.0,0.0,3.0,baru,0.0,unfurnished,0.0,1500000000.0
Taman Ratu, Jakarta Barat,2.0,3.0,110.0,220.0,3.0,2200.0,1.0,1.0,3.0,bagus,0.0,unfurnished,2.0,2300000000.0
Taman Ratu, Jakarta Barat,5.0,4.0,96.0,215.0,3.0,2200.0,1.0,0.0,3.0,baru,0.0,unfurnished,0.0,3200000000.0
Taman Ratu, Jakarta Barat,3.0,2.0,150.0,146.0,1.0,4400.0,1.0,0.0,2.0,bagus,1.0,furnished,6.0,2500000000.0
patra kuningan, Jakarta Selatan,7.0,4.5,367.5,421.75,5.0,53000.0,3.0,3.0,2.0,bagus sekali,6.0,semi furnished,4.0,7787500000.0
Antasari, Jakarta Selatan,5.0,4.0,367.5,362.0,0.0,11000.0,1.0,1.0,1.0,bagus,0.0,unfurnished,14.0,7787500000.0
Sunrise Garden, Jakarta Barat,3.0,2.0,196.0,156.0,4.0,2200.0,1.0,1.0,1.0,baru,0.0,furnished,4.0,3800000000.0
Sunrise Garden, Jakarta Barat,5.0,4.5,367.5,421.75,0.0,3300.0,1.0,1.0,2.0,baru,0.0,unfurnished,4.0,7787500000.0
Sunrise Garden, Jakarta Barat,5.0,4.0,367.5,400.0,2.0,5500.0,1.0,1.0,2.0,bagus sekali,1.0,semi furnished,22.0,7500000000.0
Sunrise Garden, Jakarta Barat,4.0,3.0,144.0,200.0,1.0,3500.0,1.0,1.0,2.0,baru,1.0,unfurnished,3.0,3480000000.0
Tanah Kusir, Jakarta Selatan,6.0,3.0,367.5,350.0,10.0,2200.0,4.0,1.0,1.0,butuh renovasi,3.0,unfurnished,4.0,7787500000.0
Tanah Kusir, Jakarta Selatan,4.0,3.0,208.0,250.0,0.0,3300.0,1.0,1.0,2.0,bagus,0.0,unfurnished,8.0,3950000000.0
Tebet, Jakarta Selatan,7.0,4.5,367.5,421.75,4.0,3500.0,0.0,0.0,2.0,bagus,0.0,semi furnished,4.0,7787500000.0
Tebet, Jakarta Selatan,5.0,4.5,313.0,421.75,1.0,6600.0,2.0,1.0,1.0,bagus sekali,1.0,furnished,4.0,7787500000.0
Tebet, Jakarta Selatan,4.0,4.5,367.5,400.0,1.0,6600.0,3.0,0.0,2.0,bagus,0.0,semi furnished,4.0,7787500000.0
Tebet, Jakarta Selatan,7.0,4.5,367.5,421.75,14.0,10000.0,0.0,0.0,3.0,bagus,0.0,unfurnished,7.0,7787500000.0
Tebet, Jakarta Selatan,4.0,3.0,367.5,421.75,5.0,13200.0,3.0,0.0,2.0,bagus,4.0,semi furnished,3.0,7787500000.0
Tebet, Jakarta Selatan,4.0,3.0,367.5,421.75,5.0,13200.0,2.0,1.0,2.0,bagus sekali,4.0,furnished,4.0,7787500000.0
Simprug, Jakarta Selatan,5.0,4.5,367.5,421.75,2.0,33000.0,2.0,3.0,3.0,bagus,5.0,semi furnished,9.0,7787500000.0
Senayan, Jakarta Selatan,4.0,4.0,245.0,268.0,2.0,23000.0,2.0,1.0,2.0,bagus,0.0,semi furnished,7.0,7787500000.0
Puri Media, Jakarta Barat,4.0,3.0,162.0,200.0,1.0,4400.0,1.0,1.0,2.0,bagus,1.0,semi furnished,12.0,4500000000.0
Mangga Besar, Jakarta Barat,6.0,4.5,255.0,421.75,1.0,11000.0,1.0,0.0,3.0,bagus,0.0,furnished,4.0,7787500000.0
Joglo, Jakarta Barat,3.0,3.0,248.0,188.0,1.0,3500.0,1.0,1.0,1.0,butuh renovasi,1.0,unfurnished,4.0,3800000000.0
Joglo, Jakarta Barat,3.0,3.0,105.0,150.0,1.0,2200.0,1.0,1.0,2.0,baru,2.0,unfurnished,0.0,2500000000.0
Tanjung Barat, Jakarta Selatan,6.0,4.0,367.5,350.0,2.0,7700.0,1.0,2.0,2.0,bagus sekali,3.0,semi furnished,4.0,7787500000.0
Tanjung Barat, Jakarta Selatan,5.0,4.5,367.5,350.0,4.0,4400.0,2.0,2.0,2.0,bagus,1.0,furnished,4.0,7787500000.0
Tanjung Barat, Jakarta Selatan,6.0,4.0,367.5,421.75,8.0,5500.0,0.0,0.0,2.0,bagus sekali,0.0,semi furnished,4.0,7787500000.0
Pengadegan, Jakarta Selatan,3.0,1.0,121.0,120.0,1.0,4400.0,1.0,1.0,2.0,sudah renovasi,0.0,semi furnished,14.0,3770000000.0
Pancoran, Jakarta Selatan,5.0,3.0,367.5,298.0,0.0,11000.0,7.0,4.0,2.0,bagus,2.0,semi furnished,12.0,7787500000.0
Pancoran, Jakarta Selatan,3.0,3.0,367.5,200.0,2.0,2200.0,1.0,0.0,1.0,butuh renovasi,0.0,unfurnished,4.0,7787500000.0
Bangka, Jakarta Selatan,3.0,3.0,260.0,421.75,2.0,7700.0,1.0,1.0,2.0,bagus,1.0,furnished,3.0,7787500000.0
Tambora, Jakarta Barat,4.0,1.0,48.0,96.0,0.0,2200.0,0.0,0.0,2.0,butuh renovasi,0.0,unfurnished,0.0,885000000.0
Duren Tiga, Jakarta Selatan,5.0,3.0,333.0,350.0,4.0,5500.0,2.0,1.0,2.0,bagus sekali,2.0,unfurnished,4.0,6900000000.0
Duren Tiga, Jakarta Selatan,3.0,3.0,203.0,350.0,1.0,4400.0,1.0,1.0,2.0,bagus,1.0,semi furnished,4.0,7787500000.0
Pulomas, Jakarta Timur,5.0,3.0,296.0,296.0,0.0,3500.0,2.0,0.0,1.0,bagus,0.0,unfurnished,3.0,4000000000.0
Grogol, Jakarta Barat,7.0,4.5,119.0,170.0,2.0,5500.0,1.0,1.0,2.0,bagus,0.0,furnished,121.0,3800000000.0
Sunter, Jakarta Utara,4.0,3.0,77.0,220.0,2.0,5500.0,1.0,1.0,3.0,bagus,0.0,semi furnished,2.0,2600000000.0
Sunter, Jakarta Utara,6.0,3.0,115.0,200.0,2.0,2200.0,1.0,0.0,3.0,butuh renovasi,0.0,unfurnished,14.0,2250000000.0
Sunter, Jakarta Utara,4.0,4.0,130.0,400.0,0.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,6300000000.0
Sunter, Jakarta Utara,1.0,1.0,178.0,100.0,0.0,2200.0,1.0,1.0,1.0,butuh renovasi,1.0,unfurnished,22.0,3250000000.0
Daan Mogot, Jakarta Barat,3.0,2.0,90.0,150.0,1.0,4400.0,1.0,1.0,2.0,bagus,0.0,unfurnished,2.0,3300000000.0
Kedoya Utara, Jakarta Barat,4.0,4.0,270.0,421.75,2.0,3300.0,0.0,0.0,2.0,bagus,2.0,unfurnished,4.0,4500000000.0
Menteng Atas, Jakarta Pusat,7.0,4.5,215.0,400.0,1.0,3500.0,1.0,1.0,2.0,bagus,1.0,unfurnished,12.0,5800000000.0
Setiabudi, Jakarta Selatan,7.0,4.5,367.5,421.75,0.0,4400.0,1.0,1.0,5.0,baru,20.0,furnished,4.0,7787500000.0
Kramat Jati, Jakarta Timur,4.0,3.0,68.0,100.0,0.0,2200.0,0.0,0.0,3.0,bagus sekali,2.0,unfurnished,0.0,1600000000.0
TB Simatupang, Jakarta Selatan,3.0,2.0,83.0,105.0,1.0,3500.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,2110000000.0
Cengkareng, Jakarta Barat,3.0,3.0,144.0,350.0,2.0,4400.0,1.0,1.0,3.0,bagus,0.0,furnished,4.0,4500000000.0
Kayu Putih, Jakarta Timur,3.0,3.0,260.0,400.0,2.0,7700.0,1.0,1.0,2.0,bagus,0.0,semi furnished,4.0,6500000000.0
Bojong Indah, Jakarta Barat,4.0,2.0,120.0,160.0,2.0,2200.0,0.0,0.0,2.0,bagus sekali,0.0,unfurnished,0.0,1370000000.0
Fatmawati, Jakarta Selatan,4.0,4.0,108.0,220.0,1.0,5500.0,0.0,0.0,3.0,baru,1.0,unfurnished,2.0,4100000000.0
Ragunan, Jakarta Selatan,4.0,4.0,195.0,165.0,2.0,3500.0,1.0,1.0,2.0,baru,0.0,semi furnished,22.0,3900000000.0
Radio Dalam, Jakarta Selatan,4.0,4.5,256.0,400.0,2.0,5500.0,3.0,2.0,3.0,baru,2.0,semi furnished,0.0,7787500000.0
Raffles Hills, Jakarta Timur,2.0,2.0,108.0,133.0,2.0,2200.0,1.0,1.0,2.0,bagus sekali,0.0,unfurnished,2.0,1550000000.0
Sektor 3A-Bintaro, Jakarta Selatan,5.0,3.0,260.0,350.0,2.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,4.0,3800000000.0
Petojo, Jakarta Pusat,4.0,4.0,303.0,421.75,0.0,4400.0,1.0,1.0,3.0,bagus,0.0,semi furnished,7.0,7787500000.0
Green garden, Jakarta Barat,4.0,3.0,220.0,250.0,1.0,2200.0,1.0,1.0,2.0,butuh renovasi,1.0,unfurnished,20.0,3800000000.0
Pinang Ranti, Jakarta Timur,2.0,1.0,32.0,38.0,1.0,1300.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,565000000.0
Taman Meruya, Jakarta Barat,6.0,4.0,150.0,200.0,3.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,3200000000.0
Alam Sutera, Tangerang,3.0,3.0,105.0,135.0,1.0,3500.0,0.0,1.0,2.0,baru,2.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,4.0,3.0,160.0,209.0,1.0,3500.0,0.0,1.0,2.0,baru,2.0,semi furnished,0.0,5860000000.0
Alam Sutera, Tangerang,5.0,4.0,124.0,138.0,2.0,2200.0,1.0,1.0,2.0,baru,3.0,semi furnished,1.0,3190000000.0
Alam Sutera, Tangerang,6.0,4.5,320.0,390.0,2.0,5500.0,0.0,1.0,3.0,baru,3.0,semi furnished,0.0,7787500000.0
Alam Sutera, Tangerang,5.0,3.0,200.0,150.0,0.0,3500.0,1.0,1.0,1.0,bagus,0.0,furnished,4.0,3750000000.0
Alam Sutera, Tangerang,4.0,3.0,140.0,176.0,1.0,3500.0,0.0,1.0,2.0,baru,0.0,semi furnished,0.0,5050000000.0
Alam Sutera, Tangerang,4.0,4.0,205.0,241.0,3.0,3500.0,1.0,1.0,3.0,baru,0.0,semi furnished,0.0,6940000000.0
Alam Sutera, Tangerang,3.0,2.0,200.0,155.0,2.0,3500.0,1.0,1.0,2.0,baru,0.0,semi furnished,1.0,4270000000.0
Alam Sutera, Tangerang,3.0,2.0,200.0,155.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,semi furnished,1.0,4270000000.0
Alam Sutera, Tangerang,3.0,2.0,105.0,134.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,3.0,2.0,124.0,138.0,2.0,2200.0,0.0,1.0,2.0,baru,1.0,semi furnished,1.0,3190000000.0
Alam Sutera, Tangerang,4.0,4.0,240.0,421.75,1.0,4400.0,1.0,0.0,2.0,bagus,0.0,furnished,4.0,7500000000.0
Alam Sutera, Tangerang,4.0,4.0,240.0,421.75,2.0,4400.0,1.0,1.0,2.0,baru,2.0,semi furnished,1.0,7500000000.0
Alam Sutera, Tangerang,4.0,4.0,124.0,138.0,2.0,2200.0,1.0,1.0,2.0,baru,4.0,unfurnished,0.0,3190000000.0
Alam Sutera, Tangerang,3.0,3.0,105.0,134.0,2.0,3500.0,1.0,1.0,2.0,baru,0.0,furnished,0.0,3830000000.0
Alam Sutera, Tangerang,3.0,3.0,104.0,135.0,1.0,3500.0,0.0,1.0,2.0,baru,2.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,3.0,3.0,105.0,134.0,1.0,3500.0,1.0,1.0,2.0,baru,0.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,4.0,3.0,240.0,208.0,2.0,3500.0,1.0,1.0,2.0,bagus,0.0,semi furnished,5.0,5300000000.0
Alam Sutera, Tangerang,5.0,4.0,200.0,155.0,0.0,2200.0,1.0,1.0,2.0,baru,4.0,semi furnished,3.0,4270000000.0
Alam Sutera, Tangerang,6.0,4.0,320.0,390.0,3.0,5500.0,1.0,1.0,3.0,baru,3.0,semi furnished,0.0,7787500000.0
Alam Sutera, Tangerang,4.0,4.0,140.0,176.0,1.0,3500.0,1.0,1.0,2.0,baru,0.0,semi furnished,0.0,5050000000.0
Alam Sutera, Tangerang,4.0,4.0,105.0,134.0,0.0,3500.0,0.0,0.0,2.0,baru,0.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,5.0,4.0,144.0,277.0,2.0,5500.0,1.0,1.0,3.0,baru,2.0,semi furnished,0.0,6660000000.0
Alam Sutera, Tangerang,3.0,3.0,105.0,134.0,1.0,2200.0,0.0,1.0,2.0,baru,2.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,4.0,3.0,160.0,209.0,1.0,3500.0,0.0,1.0,2.0,baru,0.0,semi furnished,0.0,5860000000.0
Alam Sutera, Tangerang,4.0,3.0,140.0,176.0,1.0,4400.0,0.0,1.0,2.0,baru,2.0,semi furnished,0.0,5050000000.0
Alam Sutera, Tangerang,4.0,3.0,160.0,209.0,1.0,4400.0,1.0,1.0,2.0,baru,2.0,semi furnished,0.0,5860000000.0
Alam Sutera, Tangerang,4.0,3.0,140.0,176.0,1.0,3500.0,1.0,1.0,2.0,baru,2.0,semi furnished,0.0,5050000000.0
Alam Sutera, Tangerang,5.0,4.0,160.0,209.0,3.0,2200.0,1.0,1.0,2.0,baru,4.0,furnished,1.0,5860000000.0
Alam Sutera, Tangerang,4.0,3.0,105.0,134.0,2.0,2200.0,0.0,1.0,2.0,baru,0.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,5.0,4.0,140.0,176.0,2.0,3300.0,1.0,1.0,2.0,baru,3.0,semi furnished,0.0,5050000000.0
Alam Sutera, Tangerang,4.0,4.0,105.0,134.0,0.0,4400.0,0.0,0.0,1.0,baru,0.0,semi furnished,4.0,3830000000.0
Alam Sutera, Tangerang,5.0,4.5,108.0,195.0,2.0,3500.0,1.0,1.0,3.0,bagus sekali,2.0,semi furnished,2.0,4440000000.0
Alam Sutera, Tangerang,4.0,3.0,200.0,155.0,2.0,2200.0,1.0,1.0,2.0,baru,2.0,semi furnished,2.0,4270000000.0
Alam Sutera, Tangerang,3.0,3.0,105.0,135.0,1.0,3500.0,0.0,1.0,2.0,baru,2.0,furnished,0.0,3830000000.0
Alam Sutera, Tangerang,6.0,2.0,91.0,170.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1320000000.0
Alam Sutera, Tangerang,4.0,4.0,160.0,209.0,1.0,3500.0,0.0,0.0,2.0,baru,2.0,semi furnished,0.0,5860000000.0
Alam Sutera, Tangerang,3.0,3.0,105.0,135.0,1.0,3500.0,0.0,1.0,2.0,baru,2.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,4.0,3.0,140.0,176.0,1.0,3500.0,1.0,1.0,2.0,baru,2.0,semi furnished,0.0,5050000000.0
Alam Sutera, Tangerang,3.0,2.0,105.0,134.0,2.0,3500.0,1.0,1.0,2.0,baru,0.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,4.0,3.0,140.0,176.0,2.0,5500.0,1.0,1.0,1.0,baru,0.0,semi furnished,0.0,5050000000.0
Alam Sutera, Tangerang,4.0,3.0,160.0,209.0,0.0,3500.0,1.0,1.0,1.0,baru,0.0,semi furnished,0.0,5860000000.0
Alam Sutera, Tangerang,2.0,1.0,50.0,63.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,1200000000.0
Alam Sutera, Tangerang,4.0,4.0,350.0,421.75,2.0,6600.0,1.0,1.0,1.0,bagus,2.0,semi furnished,12.0,7787500000.0
Alam Sutera, Tangerang,4.0,4.0,205.0,241.0,3.0,3500.0,1.0,1.0,3.0,baru,0.0,furnished,0.0,6630000000.0
Alam Sutera, Tangerang,5.0,4.0,200.0,193.0,2.0,2200.0,2.0,1.0,2.0,baru,4.0,semi furnished,1.0,4980000000.0
Alam Sutera, Tangerang,3.0,2.0,128.0,138.0,2.0,2200.0,1.0,1.0,2.0,bagus,2.0,semi furnished,1.0,3190000000.0
Alam Sutera, Tangerang,6.0,4.5,200.0,155.0,2.0,2200.0,1.0,1.0,2.0,baru,2.0,semi furnished,2.0,4270000000.0
Alam Sutera, Tangerang,4.0,3.0,160.0,209.0,1.0,3500.0,1.0,1.0,1.0,baru,2.0,semi furnished,0.0,5860000000.0
Alam Sutera, Tangerang,2.0,2.0,105.0,134.0,2.0,3500.0,0.0,0.0,2.0,baru,0.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,3.0,3.0,105.0,135.0,1.0,3500.0,0.0,1.0,2.0,baru,0.0,semi furnished,0.0,3830000000.0
Alam Sutera, Tangerang,3.0,2.0,80.0,80.0,1.0,1300.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1200000000.0
Alam Sutera, Tangerang,6.0,2.0,91.0,170.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1320000000.0
Alam Sutera, Tangerang,3.0,2.0,144.0,180.0,0.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,2.0,1800000000.0
Alam Sutera, Tangerang,2.0,2.0,90.0,95.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,1530000000.0
Alam Sutera, Tangerang,5.0,4.5,300.0,421.75,6.0,5500.0,2.0,1.0,3.0,bagus sekali,0.0,semi furnished,2.0,7787500000.0
Alam Sutera, Tangerang,5.0,4.0,144.0,277.0,1.0,5500.0,1.0,1.0,3.0,baru,0.0,semi furnished,0.0,6660000000.0
